time,emg
1742842581.1763034,932
1742842581.1773577,932
1742842581.1784132,933
1742842581.1794677,932
1742842581.1805232,932
1742842581.181578,932
1742842581.1826327,932
1742842581.1836884,932
1742842581.1847427,932
1742842581.1857977,933
1742842581.1868525,933
1742842581.187904,931
1742842581.188962,932
1742842581.1900175,932
1742842581.1910784,932
1742842581.1921277,931
1742842581.1931818,931
1742842581.194237,931
1742842581.1952913,931
1742842581.196347,932
1742842581.197401,932
1742842581.1984558,935
1742842581.1995108,932
1742842581.2005663,931
1742842581.201621,931
1742842581.2026758,931
1742842581.2037306,931
1742842581.204786,933
1742842581.2058406,933
1742842581.2068954,932
1742842581.2079504,932
1742842581.2090058,932
1742842581.2100606,931
1742842581.2111154,932
1742842581.2121713,932
1742842581.213226,931
1742842581.2142806,933
1742842581.2153351,932
1742842581.2164128,930
1742842581.2175076,931
1742842581.2185526,931
1742842581.2196062,932
1742842581.220661,930
1742842581.221718,909
1742842581.2227721,892
1742842581.2238271,874
1742842581.2248788,859
1742842581.2259378,841
1742842581.226993,823
1742842581.228048,807
1742842581.2291036,790
1742842581.2301588,773
1742842581.2312138,756
1742842581.232269,740
1742842581.2333248,725
1742842581.2343798,711
1742842581.235435,696
1742842581.2364895,680
1742842581.2375457,664
1742842581.2386003,650
1742842581.2396553,636
1742842581.2407105,623
1742842581.2417667,609
1742842581.242821,595
1742842581.243876,583
1742842581.2449307,570
1742842581.2459862,557
1742842581.2470398,545
1742842581.2480943,533
1742842581.2491484,521
1742842581.2502062,510
1742842581.2512598,499
1742842581.2523148,489
1742842581.2533698,478
1742842581.2544255,468
1742842581.2554798,458
1742842581.2565346,448
1742842581.2575905,438
1742842581.258646,430
1742842581.2597003,421
1742842581.2607553,412
1742842581.2618504,404
1742842581.262865,395
1742842581.2639198,386
1742842581.264975,377
1742842581.2660306,371
1742842581.2670848,362
1742842581.2681398,355
1742842581.2691948,348
1742842581.2702506,340
1742842581.2713046,333
1742842581.2723596,326
1742842581.2734153,319
1742842581.27447,313
1742842581.2755246,306
1742842581.2765796,300
1742842581.277635,293
1742842581.2786906,288
1742842581.2797449,282
1742842581.2807996,276
1742842581.2818553,270
1742842581.2829108,265
1742842581.283965,259
1742842581.28502,254
1742842581.286075,249
1742842581.287223,247
1742842581.2882712,242
1742842581.28934,239
1742842581.2903893,234
1742842581.2914703,230
1742842581.292524,225
1742842581.2935803,221
1742842581.2946541,220
1742842581.2956991,216
1742842581.296763,214
1742842581.2978158,211
1742842581.298867,209
1742842581.299926,205
1742842581.3009813,201
1742842581.3020372,199
1742842581.303093,195
1742842581.3041477,191
1742842581.305203,188
1742842581.3062582,184
1742842581.3073142,181
1742842581.3083687,178
1742842581.309425,174
1742842581.3104794,171
1742842581.3115356,168
1742842581.3125901,165
1742842581.3136468,162
1742842581.314702,159
1742842581.315758,156
1742842581.3168128,154
1742842581.3178685,151
1742842581.3189237,148
1742842581.3199797,146
1742842581.3210344,143
1742842581.3220901,141
1742842581.3231456,139
1742842581.3242018,137
1742842581.3252563,134
1742842581.3263118,132
1742842581.3273673,129
1742842581.3284235,128
1742842581.3294787,125
1742842581.330534,123
1742842581.3315892,121
1742842581.3326454,119
1742842581.3337004,117
1742842581.3347557,115
1742842581.3358405,114
1742842581.3368666,112
1742842581.3379223,111
1742842581.3389773,109
1742842581.340033,107
1742842581.341088,176
1742842581.3421447,704
1742842581.3431995,931
1742842581.3442554,932
1742842581.3453102,931
1742842581.3463662,932
1742842581.3474214,933
1742842581.3484771,932
1742842581.3495326,932
1742842581.3505878,932
1742842581.351643,932
1742842581.352699,932
1742842581.3537543,933
1742842581.3548098,932
1742842581.355865,932
1742842581.3569212,935
1742842581.3579764,934
1742842581.359032,933
1742842581.3600872,932
1742842581.3611429,931
1742842581.3621979,932
1742842581.3632526,933
1742842581.3643079,933
1742842581.365364,932
1742842581.3664186,932
1742842581.3674738,932
1742842581.3685293,932
1742842581.369586,932
1742842581.3706403,933
1742842581.3716955,934
1742842581.3727522,932
1742842581.3738074,932
1742842581.3748624,933
1742842581.3759177,932
1742842581.3769698,931
1742842581.3780289,932
1742842581.379084,932
1742842581.3801394,932
1742842581.3811955,932
1742842581.3822508,932
1742842581.383317,932
1742842581.3843663,932
1742842581.3854241,932
1742842581.3864753,934
1742842581.3875294,933
1742842581.388584,932
1742842581.3896394,932
1742842581.3906934,933
1742842581.3917534,931
1742842581.392808,932
1742842581.3938632,932
1742842581.394917,932
1742842581.3959713,931
1742842581.3970258,932
1742842581.3980832,933
1742842581.399138,933
1742842581.4001932,932
1742842581.4012487,932
1742842581.4023046,932
1742842581.4033594,932
1742842581.4044147,932
1742842581.4054713,933
1742842581.4065273,934
1742842581.4075818,932
1742842581.4086373,934
1742842581.409693,933
1742842581.410749,933
1742842581.4118037,932
1742842581.412859,932
1742842581.4139392,931
1742842581.41497,933
1742842581.4160252,932
1742842581.4170806,931
1742842581.4181366,932
1742842581.4191911,932
1742842581.4202466,932
1742842581.4213018,932
1742842581.4223578,932
1742842581.4234126,932
1742842581.4244678,932
1742842581.425524,932
1742842581.42658,932
1742842581.4276345,933
1742842581.42869,932
1742842581.4297457,934
1742842581.4308019,932
1742842581.4318564,932
1742842581.4329119,932
1742842581.4339676,932
1742842581.4350235,933
1742842581.4360783,932
1742842581.4371336,931
1742842581.4381895,931
1742842581.4392455,932
1742842581.4403002,932
1742842581.4413555,932
1742842581.4424114,932
1742842581.4434676,932
1742842581.4445221,932
1742842581.4455786,932
1742842581.4466338,932
1742842581.4476898,934
1742842581.4487638,932
1742842581.4498153,932
1742842581.4508932,933
1742842581.451951,932
1742842581.4529955,932
1742842581.454051,931
1742842581.4551165,935
1742842581.4561799,932
1742842581.457286,932
1742842581.458307,932
1742842581.4594142,931
1742842581.4604588,931
1742842581.4615319,930
1742842581.4625742,931
1742842581.4636397,933
1742842581.4647026,931
1742842581.46575,931
1742842581.4668047,931
1742842581.4678485,931
1742842581.4689002,931
1742842581.469963,932
1742842581.4710147,931
1742842581.4720685,931
1742842581.4731226,930
1742842581.4741783,912
1742842581.4752436,893
1742842581.4762938,876
1742842581.4773476,859
1742842581.478404,841
1742842581.4794583,823
1742842581.480524,807
1742842581.4815733,790
1742842581.4826272,774
1742842581.4837003,757
1742842581.4847472,741
1742842581.485811,724
1742842581.4868772,709
1742842581.4879243,693
1742842581.4889803,679
1742842581.4900444,663
1742842581.491123,655
1742842581.4921923,643
1742842581.4935563,627
1742842581.4946108,617
1742842581.4956665,613
1742842581.4967499,607
1742842581.4977982,596
1742842581.4988542,584
1742842581.4999144,572
1742842581.5009732,562
1742842581.5020373,551
1742842581.5030863,538
1742842581.504151,526
1742842581.5052266,518
1742842581.5064766,510
1742842581.507504,501
1742842581.5086434,491
1742842581.509707,480
1742842581.5108323,470
1742842581.5119464,461
1742842581.5130262,453
1742842581.514085,443
1742842581.5153768,439
1742842581.516426,431
1742842581.517611,427
1742842581.5186207,422
1742842581.5197072,418
1742842581.520816,412
1742842581.5218177,405
1742842581.5228708,398
1742842581.5239227,391
1742842581.525003,390
1742842581.5260484,435
1742842581.527105,908
1742842581.528157,933
1742842581.5292099,933
1742842581.5302656,933
1742842581.5313272,932
1742842581.5323787,932
1742842581.5334332,933
1742842581.534487,931
1742842581.535557,932
1742842581.5366082,932
1742842581.5415862,932
1742842581.5426567,932
1742842581.5437326,932
1742842581.5448203,932
1742842581.5459626,932
1742842581.5469706,933
1742842581.5480618,933
1742842581.549165,933
1742842581.5501986,932
1742842581.5512912,931
1742842581.5523741,933
1742842581.5534678,931
1742842581.5545142,933
1742842581.555615,933
1742842581.5566962,931
1742842581.5577784,932
1742842581.5588214,934
1742842581.559916,934
1742842581.5609987,932
1742842581.5620863,933
1742842581.5631409,932
1742842581.564256,933
1742842581.5653002,932
1742842581.5663733,931
1742842581.567413,931
1742842581.5710032,932
1742842581.572066,933
1742842581.5731597,934
1742842581.5742412,934
1742842581.5752718,933
1742842581.5763106,932
1742842581.5773602,932
1742842581.578414,933
1742842581.5795622,929
1742842581.5805619,932
1742842581.581613,931
1742842581.5826697,932
1742842581.5837445,932
1742842581.5851657,931
1742842581.586202,932
1742842581.5872498,931
1742842581.5883079,933
1742842581.5893579,932
1742842581.5904114,932
1742842581.591465,932
1742842581.592527,932
1742842581.5935786,931
1742842581.5946312,932
1742842581.5956857,932
1742842581.5967414,932
1742842581.5977983,931
1742842581.5988739,930
1742842581.599916,933
1742842581.6009734,933
1742842581.6020236,934
1742842581.6030755,933
1742842581.6041286,933
1742842581.6051877,932
1742842581.606237,932
1742842581.607289,932
1742842581.6083593,931
1742842581.609409,931
1742842581.6104593,931
1742842581.6115115,931
1742842581.6125958,929
1742842581.613607,928
1742842581.6146688,932
1742842581.6157486,928
1742842581.6167698,930
1742842581.6178193,932
1742842581.6188715,931
1742842581.6199248,932
1742842581.620983,932
1742842581.6220336,931
1742842581.6230857,932
1742842581.6241386,932
1742842581.6251967,932
1742842581.6262472,931
1742842581.6272998,932
1742842581.6283524,932
1742842581.6294174,931
1742842581.6304612,932
1742842581.6315138,931
1742842581.6325665,931
1742842581.6336253,932
1742842581.6346755,932
1742842581.6357284,932
1742842581.636781,932
1742842581.6378393,931
1742842581.63889,931
1742842581.6399424,931
1742842581.6409953,931
1742842581.6420553,931
1742842581.6445029,930
1742842581.6455402,929
1742842581.6465907,931
1742842581.647643,931
1742842581.6486957,931
1742842581.649754,931
1742842581.6508043,931
1742842581.6518571,926
1742842581.65291,911
1742842581.653968,892
1742842581.6550186,876
1742842581.656071,859
1742842581.6571238,843
1742842581.6581848,826
1742842581.6592338,809
1742842581.6602862,795
1742842581.6613388,778
1742842581.6623971,762
1742842581.6634476,747
1742842581.6645,730
1742842581.665553,715
1742842581.6666114,700
1742842581.667662,686
1742842581.6687143,670
1742842581.6697674,656
1742842581.6708257,641
1742842581.6718762,628
1742842581.6729286,615
1742842581.6739824,601
1742842581.6750414,589
1742842581.676092,576
1742842581.6771448,563
1742842581.6781986,552
1742842581.6792576,540
1742842581.6803079,529
1742842581.681361,517
1742842581.6824193,506
1742842581.6834843,500
1742842581.6845384,495
1742842581.6855893,481
1742842581.6866565,473
1742842581.687733,466
1742842581.6887794,458
1742842581.6898355,450
1742842581.6908882,441
1742842581.6919386,433
1742842581.692991,425
1742842581.6940434,417
1742842581.695103,409
1742842581.6961534,401
1742842581.6972058,394
1742842581.6982589,386
1742842581.699317,379
1742842581.7003677,370
1742842581.7014203,363
1742842581.702473,356
1742842581.7035315,348
1742842581.7045817,341
1742842581.7056344,334
1742842581.706687,327
1742842581.707745,321
1742842581.7087953,314
1742842581.7098484,307
1742842581.710901,301
1742842581.7119594,295
1742842581.7130098,289
1742842581.7140634,283
1742842581.7151163,277
1742842581.7161756,272
1742842581.717226,267
1742842581.7182791,262
1742842581.7193325,256
1742842581.7203913,251
1742842581.7214422,246
1742842581.7224941,242
1742842581.7235525,237
1742842581.7246099,233
1742842581.7256603,229
1742842581.7267125,224
1742842581.7277806,221
1742842581.7288382,216
1742842581.7298882,212
1742842581.7309413,209
1742842581.7319996,205
1742842581.7330503,201
1742842581.7341032,197
1742842581.7351563,193
1742842581.736215,190
1742842581.7372656,186
1742842581.7383187,183
1742842581.7393715,180
1742842581.7404306,178
1742842581.7414815,175
1742842581.7425342,172
1742842581.743587,169
1742842581.744646,167
1742842581.7456973,164
1742842581.7467496,161
1742842581.747803,158
1742842581.748862,156
1742842581.7499127,153
1742842581.7509658,151
1742842581.7520187,148
1742842581.7530777,146
1742842581.7541285,143
1742842581.7551813,141
1742842581.7562342,139
1742842581.757293,137
1742842581.7583437,149
1742842581.7593966,553
1742842581.7604492,931
1742842581.7614863,930
1742842581.7625363,932
1742842581.763589,932
1742842581.764647,932
1742842581.765705,932
1742842581.7667556,932
1742842581.767808,932
1742842581.768876,929
1742842581.769941,929
1742842581.7709897,932
1742842581.7720528,931
1742842581.7731063,931
1742842581.7741573,933
1742842581.77521,933
1742842581.7762754,932
1742842581.7773297,931
1742842581.77838,931
1742842581.7794325,931
1742842581.7804854,932
1742842581.781545,933
1742842581.7825956,931
1742842581.7836487,932
1742842581.7847013,932
1742842581.785761,931
1742842581.7868114,932
1742842581.7878642,931
1742842581.7889173,932
1742842581.7899764,932
1742842581.7910268,932
1742842581.79208,932
1742842581.793133,931
1742842581.794192,932
1742842581.795242,931
1742842581.7962952,932
1742842581.7973483,934
1742842581.7984073,933
1742842581.7994578,932
1742842581.8005104,932
1742842581.8015637,931
1742842581.8026228,932
1742842581.803673,933
1742842581.8047261,932
1742842581.8057842,932
1742842581.8068423,931
1742842581.807892,932
1742842581.8089452,932
1742842581.8100207,929
1742842581.8110616,932
1742842581.8121119,932
1742842581.8131647,933
1742842581.8141844,931
1742842581.8152347,932
1742842581.8162873,932
1742842581.8173401,931
1742842581.8183994,933
1742842581.81945,933
1742842581.8205028,932
1742842581.8215568,931
1742842581.8226159,932
1742842581.8236659,933
1742842581.824719,931
1742842581.8257725,932
1742842581.8268316,931
1742842581.827882,933
1742842581.8289347,933
1742842581.8299882,933
1742842581.831048,932
1742842581.832098,932
1742842581.8331509,932
1742842581.8342047,931
1742842581.8352637,931
1742842581.8363142,931
1742842581.837367,932
1742842581.8384206,932
1742842581.8394802,931
1742842581.8405302,932
1742842581.8415837,931
1742842581.8426368,931
1742842581.8436959,933
1742842581.8447459,933
1742842581.8457997,933
1742842581.8468525,934
1742842581.8479116,933
1742842581.848962,933
1742842581.8500154,932
1742842581.8511086,929
1742842581.8521192,932
1742842581.8531704,932
1742842581.8542242,931
1742842581.855274,932
1742842581.8563242,932
1742842581.8573759,931
1742842581.8584926,930
1742842581.859546,931
1742842581.8605962,932
1742842581.8616498,931
1742842581.8627021,934
1742842581.8637605,932
1742842581.8648105,932
1742842581.8658633,931
1742842581.8669164,931
1742842581.8679755,932
1742842581.869025,933
1742842581.8700778,932
1742842581.8711307,932
1742842581.8721893,932
1742842581.8732393,932
1742842581.874293,932
1742842581.875346,933
1742842581.8764052,932
1742842581.8774605,931
1742842581.8785086,932
1742842581.8795614,932
1742842581.8806202,931
1742842581.8816712,931
1742842581.8827329,931
1742842581.883782,931
1742842581.88484,931
1742842581.8858902,934
1742842581.886952,917
1742842581.8880062,900
1742842581.889063,882
1742842581.8901122,865
1742842581.8911648,849
1742842581.8922331,835
1742842581.8932455,816
1742842581.8942966,799
1742842581.895349,783
1742842581.8964024,768
1742842581.8974512,751
1742842581.8985038,735
1742842581.8995562,720
1742842581.9006143,705
1742842581.9016645,690
1742842581.9027169,675
1742842581.9037695,661
1742842581.9048276,647
1742842581.905879,633
1742842581.9069314,619
1742842581.9079845,606
1742842581.9090436,594
1742842581.910094,581
1742842581.911147,568
1742842581.9122,558
1742842581.9132566,548
1742842581.9143112,535
1742842581.9153638,523
1742842581.916417,513
1742842581.9174762,502
1742842581.9185264,491
1742842581.9195788,481
1742842581.9206321,471
1742842581.9216914,461
1742842581.9227414,451
1742842581.9237945,442
1742842581.9248474,433
1742842581.9259067,424
1742842581.9269571,415
1742842581.9280097,406
1742842581.9290626,398
1742842581.9301221,391
1742842581.9311724,383
1742842581.9322293,376
1742842581.9333305,369
1742842581.9343424,361
1742842581.9353921,354
1742842581.936445,346
1742842581.937497,340
1742842581.9385467,333
1742842581.939598,326
1742842581.9406512,319
1742842581.9417098,313
1742842581.9427607,307
1742842581.9438133,300
1742842581.9448667,294
1742842581.9459252,289
1742842581.9469888,288
1742842581.9480364,283
1742842581.9490983,282
1742842581.9501543,278
1742842581.9512038,274
1742842581.9522567,270
1742842581.95331,265
1742842581.9543688,260
1742842581.9554281,257
1742842581.956486,254
1742842581.9575355,249
1742842581.9585938,245
1742842581.9596443,241
1742842581.9607124,239
1742842581.9617746,255
1742842581.9628232,571
1742842581.96389,930
1742842581.9649343,932
1742842581.9659905,932
1742842581.967047,934
1742842581.9681072,932
1742842581.9691575,932
1742842581.9702096,932
1742842581.9712622,932
1742842581.972324,931
1742842581.9733763,931
1742842581.9744277,932
1742842581.9754806,931
1742842581.9765337,932
1742842581.9775932,931
1742842581.9786453,931
1742842581.9796977,931
1742842581.9807558,931
1742842581.9818208,932
1742842581.982878,931
1742842581.9839258,931
1742842581.9849844,931
1742842581.9860396,931
1742842581.9870937,932
1742842581.9881449,931
1742842581.989198,932
1742842581.9902515,932
1742842581.9913118,932
1742842581.9923673,931
1742842581.9934213,932
1742842581.9944735,933
1742842581.9956195,933
1742842581.996671,932
1742842581.9977145,932
1742842581.9987664,933
1742842581.9998255,932
1742842582.0008883,931
1742842582.0019476,932
1742842582.0029948,932
1742842582.004054,931
1742842582.0051036,932
1742842582.0061731,932
1742842582.0072176,933
1742842582.0082765,933
1742842582.0093257,932
1742842582.0103793,932
1742842582.0114317,932
1742842582.0124907,931
1742842582.0135403,932
1742842582.014593,931
1742842582.0156455,932
1742842582.016705,932
1742842582.0177546,933
1742842582.018807,934
1742842582.0198598,932
1742842582.0209188,931
1742842582.0219684,932
1742842582.0230193,933
1742842582.0240722,933
1742842582.0251305,932
1742842582.026182,933
1742842582.0272346,933
1742842582.0282874,932
1742842582.0293465,933
1742842582.0303974,932
1742842582.0314503,932
1742842582.0325084,932
1742842582.0335665,931
1742842582.0346162,932
1742842582.035669,931
1742842582.0367444,931
1742842582.0377836,930
1742842582.0388374,931
1742842582.0398903,932
1742842582.0409093,932
1742842582.0419605,933
1742842582.0430133,931
1742842582.0440662,932
1742842582.045125,933
1742842582.0461757,933
1742842582.0472288,934
1742842582.048282,932
1742842582.049341,931
1742842582.050392,932
1742842582.0514445,933
1742842582.0524976,933
1742842582.0535574,932
1742842582.0546076,932
1742842582.0556602,932
1742842582.0568438,930
1742842582.0579004,929
1742842582.058953,931
1742842582.0600057,932
1742842582.0610583,931
1742842582.0621178,933
1742842582.0631778,931
1742842582.0642276,931
1742842582.0652883,931
1742842582.0663426,932
1742842582.0673926,933
1742842582.068445,932
1742842582.069469,932
1742842582.070527,931
1742842582.071577,932
1742842582.0726297,931
1742842582.0737438,928
1742842582.0747542,931
1742842582.0758052,932
1742842582.0768578,932
1742842582.0779095,930
1742842582.0789635,932
1742842582.0800133,931
1742842582.0810657,931
1742842582.082125,931
1742842582.0831838,931
1742842582.0842328,931
1742842582.0852852,931
1742842582.0863435,930
1742842582.0874026,932
1742842582.0884519,931
1742842582.0894666,932
1742842582.090525,916
1742842582.0915751,896
1742842582.092636,879
1742842582.0936944,863
1742842582.094748,842
1742842582.0957983,827
1742842582.0968506,810
1742842582.0979042,794
1742842582.0989618,776
1742842582.1000276,770
1742842582.1010756,758
1742842582.1021395,751
1742842582.1033206,742
1742842582.1043165,721
1742842582.1053624,711
1742842582.1064155,699
1742842582.1074739,688
1742842582.108524,675
1742842582.1095774,663
1742842582.1106298,651
1742842582.1116884,639
1742842582.1127386,628
1742842582.1137915,615
1742842582.1148942,603
1742842582.1159046,591
1742842582.1169558,578
1742842582.1180086,566
1742842582.1190612,555
1742842582.1201108,542
1742842582.1211622,531
1742842582.1222167,520
1742842582.1232748,509
1742842582.1243253,498
1742842582.1253786,487
1742842582.1264315,477
1742842582.1274893,468
1742842582.1285398,458
1742842582.1295938,448
1742842582.1306465,440
1742842582.1317055,430
1742842582.1327562,420
1742842582.1338089,411
1742842582.1348615,403
1742842582.1359193,395
1742842582.13697,386
1742842582.1380236,378
1742842582.1390767,370
1742842582.1401358,363
1742842582.1411862,356
1742842582.1422386,348
1742842582.1432917,341
1742842582.1443493,334
1742842582.1454957,338
1742842582.1466188,340
1742842582.1475964,333
1742842582.1486456,328
1742842582.1496978,324
1742842582.1507504,318
1742842582.1518044,313
1742842582.1528568,307
1742842582.1539092,301
1742842582.1549618,295
1742842582.1560118,291
1742842582.1570678,285
1742842582.1581206,279
1742842582.1591737,274
1742842582.160227,269
1742842582.1612794,263
1742842582.1623335,259
1742842582.1633868,253
1742842582.1644394,248
1742842582.1654701,243
1742842582.1665232,239
1742842582.1675763,234
1742842582.1686304,230
1742842582.1696827,226
1742842582.1707356,221
1742842582.1717882,217
1742842582.1728418,213
1742842582.1738954,209
1742842582.1749485,205
1742842582.1760018,201
1742842582.1770556,198
1742842582.1781085,194
1742842582.1791615,190
1742842582.180215,186
1742842582.1812685,184
1742842582.1823223,180
1742842582.1833754,177
1742842582.1845603,179
1742842582.1856046,176
1742842582.1866562,174
1742842582.187709,171
1742842582.1887634,168
1742842582.1898155,166
1742842582.1908677,164
1742842582.1919208,161
1742842582.19297,159
1742842582.1940284,156
1742842582.1950803,153
1742842582.1961331,151
1742842582.1971865,150
1742842582.1982393,148
1742842582.199292,145
1742842582.2003448,143
1742842582.2013981,141
1742842582.202451,139
1742842582.2035036,136
1742842582.2045648,134
1742842582.2056146,133
1742842582.2066665,131
1742842582.207719,129
1742842582.2087722,166
1742842582.2098277,657
1742842582.2108803,931
1742842582.2119339,932
1742842582.2129867,932
1742842582.2140405,932
1742842582.2150936,932
1742842582.216147,932
1742842582.2172,932
1742842582.218254,932
1742842582.219307,932
1742842582.2203605,932
1742842582.2214143,932
1742842582.2224677,932
1742842582.2235203,932
1742842582.2245736,932
1742842582.225628,932
1742842582.2266817,932
1742842582.2277346,932
1742842582.228788,932
1742842582.2298737,929
1742842582.2308946,932
1742842582.2319481,932
1742842582.2330012,932
1742842582.2340553,931
1742842582.2351081,932
1742842582.2361612,932
1742842582.2372148,933
1742842582.2382686,932
1742842582.2393212,931
1742842582.2403748,932
1742842582.2414289,931
1742842582.242482,932
1742842582.2435348,932
1742842582.2445884,932
1742842582.2456422,931
1742842582.246696,933
1742842582.2477489,932
1742842582.248802,932
1742842582.2498558,932
1742842582.2509098,933
1742842582.2519627,933
1742842582.253016,933
1742842582.2540698,933
1742842582.2551234,934
1742842582.2561765,933
1742842582.2572298,933
1742842582.2582836,932
1742842582.2593374,932
1742842582.26039,932
1742842582.2614436,932
1742842582.262497,932
1742842582.2635508,933
1742842582.2646034,932
1742842582.2656565,931
1742842582.2667105,933
1742842582.2677627,931
1742842582.268815,932
1742842582.2698693,933
1742842582.270919,931
1742842582.2719765,934
1742842582.2730439,931
1742842582.2741034,932
1742842582.2751524,932
1742842582.2762043,932
1742842582.2772577,934
1742842582.2783122,932
1742842582.2793658,932
1742842582.2804217,932
1742842582.2814755,932
1742842582.2825284,932
1742842582.2835846,932
1742842582.2846365,932
1742842582.28569,932
1742842582.286743,933
1742842582.2877975,932
1742842582.28885,932
1742842582.289903,931
1742842582.2909555,932
1742842582.2920089,932
1742842582.2930615,931
1742842582.2941158,932
1742842582.295169,932
1742842582.2962227,933
1742842582.2972755,934
1742842582.2983286,933
1742842582.2993813,933
1742842582.3004346,932
1742842582.3014681,932
1742842582.3025217,932
1742842582.3035758,931
1742842582.3046284,931
1742842582.3056817,932
1742842582.3067348,931
1742842582.3077896,932
1742842582.308842,932
1742842582.3098958,932
1742842582.3109624,932
1742842582.312007,931
1742842582.313063,933
1742842582.3141172,932
1742842582.3151703,932
1742842582.3162243,932
1742842582.3172772,932
1742842582.3183308,931
1742842582.3193843,931
1742842582.320438,931
1742842582.3214912,931
1742842582.3225443,931
1742842582.323598,931
1742842582.3246517,931
1742842582.3257053,931
1742842582.3267586,931
1742842582.3278122,932
1742842582.3288658,932
1742842582.3299193,931
1742842582.3309727,932
1742842582.3320258,931
1742842582.3330798,931
1742842582.334133,931
1742842582.3351862,931
1742842582.3362396,932
1742842582.3372936,929
1742842582.338347,912
1742842582.3394003,894
1742842582.3404536,877
1742842582.3415082,860
1742842582.3425608,842
1742842582.343614,826
1742842582.3446674,812
1742842582.345722,794
1742842582.3467746,777
1742842582.347828,761
1742842582.348879,747
1742842582.349935,729
1742842582.3509884,713
1742842582.3520415,699
1742842582.353095,684
1742842582.3541486,669
1742842582.3552015,655
1742842582.356255,641
1742842582.3573086,627
1742842582.358362,614
1742842582.359415,600
1742842582.3604677,588
1742842582.3615224,576
1742842582.362575,564
1742842582.3636284,551
1742842582.3646817,540
1742842582.365736,527
1742842582.3667889,517
1742842582.3678422,505
1742842582.3688955,494
1742842582.3699496,484
1742842582.3710024,473
1742842582.372056,463
1742842582.3731093,454
1742842582.3741632,445
1742842582.3752162,436
1742842582.3762693,426
1742842582.3773227,417
1742842582.3783765,409
1742842582.3794293,400
1742842582.3804827,391
1742842582.3815365,383
1742842582.3825905,376
1742842582.3836539,370
1742842582.384703,364
1742842582.385757,356
1742842582.3868098,349
1742842582.3878627,342
1742842582.3889163,335
1742842582.3899655,329
1742842582.3910217,322
1742842582.3920748,315
1742842582.3931274,309
1742842582.3941824,303
1742842582.395235,298
1742842582.3962884,291
1742842582.3973417,285
1742842582.3983955,279
1742842582.3994489,274
1742842582.400502,268
1742842582.4015563,263
1742842582.40261,258
1742842582.4036632,253
1742842582.4047163,248
1742842582.4057703,242
1742842582.4068239,238
1742842582.407877,233
1742842582.40893,229
1742842582.409984,224
1742842582.411038,220
1742842582.4120905,216
1742842582.4131444,212
1742842582.4141977,208
1742842582.4152517,205
1742842582.4163043,200
1742842582.4173582,197
1742842582.4184115,192
1742842582.4194653,189
1742842582.4205182,186
1742842582.4215722,183
1742842582.4226253,179
1742842582.423679,177
1742842582.424732,173
1742842582.4257855,170
1742842582.4268513,167
1742842582.4278922,164
1742842582.4289458,162
1742842582.4299998,159
1742842582.4310534,157
1742842582.4321063,154
1742842582.4331594,151
1742842582.4342134,148
1742842582.4352677,147
1742842582.4363358,147
1742842582.4373944,147
1742842582.4384425,145
1742842582.4394965,143
1742842582.440549,141
1742842582.4416032,139
1742842582.442656,166
1742842582.4437063,623
1742842582.444767,932
1742842582.4458199,933
1742842582.4468884,931
1742842582.4479375,932
1742842582.4490066,932
1742842582.450055,933
1742842582.4511073,932
1742842582.4521756,930
1742842582.4532332,931
1742842582.4542828,933
1742842582.4554737,928
1742842582.4565537,930
1742842582.4584408,933
1742842582.459,932
1742842582.4600434,932
1742842582.4610932,932
1742842582.4621499,932
1742842582.463202,932
1742842582.464257,931
1742842582.4653087,932
1742842582.4663615,931
1742842582.467415,932
1742842582.4684672,932
1742842582.4695265,931
1742842582.470577,935
1742842582.47163,932
1742842582.472683,932
1742842582.4737363,934
1742842582.4747972,933
1742842582.4758515,932
1742842582.476903,932
1742842582.4779577,931
1742842582.4790144,933
1742842582.4800713,933
1742842582.4811285,932
1742842582.482184,932
1742842582.4832342,932
1742842582.4842992,931
1742842582.485346,931
1742842582.4864063,931
1742842582.4874656,931
1742842582.488516,934
1742842582.489567,933
1742842582.490774,934
1742842582.4916923,935
1742842582.492745,933
1742842582.4937932,934
1742842582.4948456,932
1742842582.4959836,931
1742842582.4971752,934
1742842582.49821,932
1742842582.49926,933
1742842582.5003188,931
1742842582.501383,931
1742842582.5024323,932
1742842582.5034819,933
1742842582.5045412,932
1742842582.5055914,932
1742842582.506644,932
1742842582.507697,934
1742842582.508756,932
1742842582.5098064,932
1742842582.510859,931
1742842582.511917,932
1742842582.5129752,931
1742842582.514025,932
1742842582.5150776,934
1742842582.5161538,929
1742842582.5171947,932
1742842582.5182455,931
1742842582.519298,932
1742842582.5203183,931
1742842582.5213687,932
1742842582.5224218,932
1742842582.5234747,931
1742842582.5245333,933
1742842582.5255847,932
1742842582.5266376,933
1742842582.5276904,932
1742842582.5287492,933
1742842582.5298004,932
1742842582.5308533,933
1742842582.5319064,931
1742842582.5329652,934
1742842582.5340166,932
1742842582.5350688,932
1742842582.5361218,932
1742842582.5371814,932
1742842582.5382323,931
1742842582.5392852,932
1742842582.5403383,933
1742842582.541397,932
1742842582.5424478,931
1742842582.543501,932
1742842582.5445538,932
1742842582.5456133,931
1742842582.5466635,931
1742842582.5477164,932
1742842582.5487695,933
1742842582.549829,932
1742842582.5508792,932
1742842582.5519319,931
1742842582.5529852,931
1742842582.5540447,931
1742842582.555095,933
